date,Symbol,rv5
2012-07-13 00:00:00+01:00,.FTSE,6.73E-05
2012-07-16 00:00:00+01:00,.FTSE,3.31E-05
2012-07-17 00:00:00+01:00,.FTSE,5.25E-05
2012-07-18 00:00:00+01:00,.FTSE,4.98E-05
2012-07-19 00:00:00+01:00,.FTSE,2.51E-05
2012-07-20 00:00:00+01:00,.FTSE,4.55E-05
2012-07-23 00:00:00+01:00,.FTSE,0.000157425
2012-07-24 00:00:00+01:00,.FTSE,6.38E-05
2012-07-25 00:00:00+01:00,.FTSE,5.00E-05
2012-07-26 00:00:00+01:00,.FTSE,0.000101634
2012-07-27 00:00:00+01:00,.FTSE,5.88E-05
2012-07-30 00:00:00+01:00,.FTSE,2.99E-05
2012-07-31 00:00:00+01:00,.FTSE,4.21E-05
2012-08-01 00:00:00+01:00,.FTSE,4.45E-05
2012-08-02 00:00:00+01:00,.FTSE,0.000148156
2012-08-03 00:00:00+01:00,.FTSE,4.63E-05
2012-08-06 00:00:00+01:00,.FTSE,3.46E-05
2012-08-07 00:00:00+01:00,.FTSE,5.02E-05
2012-08-08 00:00:00+01:00,.FTSE,5.34E-05
2012-08-09 00:00:00+01:00,.FTSE,2.51E-05
2012-08-10 00:00:00+01:00,.FTSE,2.96E-05
2012-08-13 00:00:00+01:00,.FTSE,2.85E-05
2012-08-14 00:00:00+01:00,.FTSE,4.79E-05
2012-08-15 00:00:00+01:00,.FTSE,5.09E-05
2012-08-16 00:00:00+01:00,.FTSE,1.94E-05
2012-08-17 00:00:00+01:00,.FTSE,1.87E-05
2012-08-20 00:00:00+01:00,.FTSE,2.51E-05
2012-08-21 00:00:00+01:00,.FTSE,3.61E-05
2012-08-22 00:00:00+01:00,.FTSE,8.43E-05
2012-08-23 00:00:00+01:00,.FTSE,5.88E-05
2012-08-24 00:00:00+01:00,.FTSE,3.39E-05
2012-08-28 00:00:00+01:00,.FTSE,3.20E-05
2012-08-29 00:00:00+01:00,.FTSE,2.19E-05
2012-08-30 00:00:00+01:00,.FTSE,3.36E-05
2012-08-31 00:00:00+01:00,.FTSE,0.000120546
2012-09-03 00:00:00+01:00,.FTSE,3.62E-05
2012-09-04 00:00:00+01:00,.FTSE,6.09E-05
2012-09-05 00:00:00+01:00,.FTSE,6.24E-05
2012-09-06 00:00:00+01:00,.FTSE,7.76E-05
2012-09-07 00:00:00+01:00,.FTSE,3.88E-05
2012-09-10 00:00:00+01:00,.FTSE,2.24E-05
2012-09-11 00:00:00+01:00,.FTSE,3.20E-05
2012-09-12 00:00:00+01:00,.FTSE,5.42E-05
2012-09-13 00:00:00+01:00,.FTSE,3.35E-05
2012-09-14 00:00:00+01:00,.FTSE,0.000159867
2012-09-17 00:00:00+01:00,.FTSE,3.48E-05
2012-09-18 00:00:00+01:00,.FTSE,6.71E-05
2012-09-19 00:00:00+01:00,.FTSE,2.99E-05
2012-09-20 00:00:00+01:00,.FTSE,8.11E-05
2012-09-21 00:00:00+01:00,.FTSE,6.19E-05
2012-09-24 00:00:00+01:00,.FTSE,6.10E-05
2012-09-25 00:00:00+01:00,.FTSE,2.22E-05
2012-09-26 00:00:00+01:00,.FTSE,9.13E-05
2012-09-27 00:00:00+01:00,.FTSE,5.28E-05
2012-09-28 00:00:00+01:00,.FTSE,5.12E-05
2012-10-01 00:00:00+01:00,.FTSE,5.91E-05
2012-10-02 00:00:00+01:00,.FTSE,7.65E-05
2012-10-03 00:00:00+01:00,.FTSE,4.22E-05
2012-10-04 00:00:00+01:00,.FTSE,5.53E-05
2012-10-05 00:00:00+01:00,.FTSE,4.01E-05
2012-10-08 00:00:00+01:00,.FTSE,7.10E-05
2012-10-09 00:00:00+01:00,.FTSE,4.29E-05
2012-10-10 00:00:00+01:00,.FTSE,2.92E-05
2012-10-11 00:00:00+01:00,.FTSE,2.32E-05
2012-10-12 00:00:00+01:00,.FTSE,3.63E-05
2012-10-15 00:00:00+01:00,.FTSE,2.19E-05
2012-10-16 00:00:00+01:00,.FTSE,5.08E-05
2012-10-17 00:00:00+01:00,.FTSE,1.69E-05
2012-10-18 00:00:00+01:00,.FTSE,2.38E-05
2012-10-19 00:00:00+01:00,.FTSE,2.05E-05
2012-10-22 00:00:00+01:00,.FTSE,3.18E-05
2012-10-23 00:00:00+01:00,.FTSE,5.12E-05
2012-10-24 00:00:00+01:00,.FTSE,5.46E-05
2012-10-25 00:00:00+01:00,.FTSE,3.41E-05
2012-10-26 00:00:00+01:00,.FTSE,6.68E-05
2012-10-29 00:00:00+00:00,.FTSE,3.34E-05
2012-10-30 00:00:00+00:00,.FTSE,3.99E-05
2012-10-31 00:00:00+00:00,.FTSE,3.65E-05
2012-11-01 00:00:00+00:00,.FTSE,2.71E-05
2012-11-02 00:00:00+00:00,.FTSE,3.60E-05
2012-11-05 00:00:00+00:00,.FTSE,5.87E-05
2012-11-06 00:00:00+00:00,.FTSE,1.63E-05
2012-11-07 00:00:00+00:00,.FTSE,5.20E-05
2012-11-08 00:00:00+00:00,.FTSE,6.76E-05
2012-11-09 00:00:00+00:00,.FTSE,4.51E-05
2012-11-12 00:00:00+00:00,.FTSE,2.65E-05
2012-11-13 00:00:00+00:00,.FTSE,6.55E-05
2012-11-14 00:00:00+00:00,.FTSE,5.12E-05
2012-11-15 00:00:00+00:00,.FTSE,6.42E-05
2012-11-16 00:00:00+00:00,.FTSE,5.63E-05
2012-11-19 00:00:00+00:00,.FTSE,0.000109288
2012-11-20 00:00:00+00:00,.FTSE,5.52E-05
2012-11-21 00:00:00+00:00,.FTSE,2.63E-05
2012-11-22 00:00:00+00:00,.FTSE,2.02E-05
2012-11-23 00:00:00+00:00,.FTSE,1.16E-05
2012-11-26 00:00:00+00:00,.FTSE,3.01E-05
2012-11-27 00:00:00+00:00,.FTSE,5.65E-05
2012-11-28 00:00:00+00:00,.FTSE,4.13E-05
2012-11-29 00:00:00+00:00,.FTSE,3.66E-05
2012-11-30 00:00:00+00:00,.FTSE,2.01E-05
2012-12-03 00:00:00+00:00,.FTSE,2.88E-05
2012-12-04 00:00:00+00:00,.FTSE,2.07E-05
2012-12-05 00:00:00+00:00,.FTSE,3.43E-05
2012-12-06 00:00:00+00:00,.FTSE,2.23E-05
2012-12-07 00:00:00+00:00,.FTSE,1.95E-05
2012-12-10 00:00:00+00:00,.FTSE,1.58E-05
2012-12-11 00:00:00+00:00,.FTSE,1.11E-05
2012-12-12 00:00:00+00:00,.FTSE,8.99E-06
2012-12-13 00:00:00+00:00,.FTSE,1.53E-05
2012-12-14 00:00:00+00:00,.FTSE,1.35E-05
2012-12-17 00:00:00+00:00,.FTSE,1.27E-05
2012-12-18 00:00:00+00:00,.FTSE,1.25E-05
2012-12-19 00:00:00+00:00,.FTSE,1.98E-05
2012-12-20 00:00:00+00:00,.FTSE,1.42E-05
2012-12-21 00:00:00+00:00,.FTSE,5.02E-05
2012-12-24 00:00:00+00:00,.FTSE,7.05E-06
2012-12-27 00:00:00+00:00,.FTSE,2.02E-05
2012-12-28 00:00:00+00:00,.FTSE,3.95E-05
2012-12-31 00:00:00+00:00,.FTSE,3.30E-05
2013-01-02 00:00:00+00:00,.FTSE,0.00025293
2013-01-03 00:00:00+00:00,.FTSE,1.32E-05
2013-01-04 00:00:00+00:00,.FTSE,2.14E-05
2013-01-07 00:00:00+00:00,.FTSE,1.04E-05
2013-01-08 00:00:00+00:00,.FTSE,1.35E-05
2013-01-09 00:00:00+00:00,.FTSE,2.54E-05
2013-01-10 00:00:00+00:00,.FTSE,1.32E-05
2013-01-11 00:00:00+00:00,.FTSE,1.56E-05
2013-01-14 00:00:00+00:00,.FTSE,1.79E-05
2013-01-15 00:00:00+00:00,.FTSE,1.71E-05
2013-01-16 00:00:00+00:00,.FTSE,2.46E-05
